div,year,intsq,ton,n_samples
IV,1984,36F5,0,0
IV,1984,36F6,0,0
IV,1984,36F7,63.494043976,0
IV,1984,36F8,283.92619665,0
IV,1984,36F9,0,0
IV,1984,37E9,0,0
IV,1984,37F0,71.880049785,0
IV,1984,37F1,504.35834932,0
IV,1984,37F2,1114.1407717,0
IV,1984,37F3,2518.1977441,0
IV,1984,37F4,3420.2923689,0
IV,1984,37F5,820.63056837,0
IV,1984,37F6,838.60058082,0
IV,1984,37F7,4697.3612534,2
IV,1984,37F8,2272.607574,0
IV,1984,38E8,0,0
IV,1984,38E9,0,0
IV,1984,38F0,131.78009127,0
IV,1984,38F1,579.8324016,0
IV,1984,38F2,2072.5414355,0
IV,1984,38F3,2016.2353965,0
IV,1984,38F4,1797.0012446,3
IV,1984,38F5,1491.511033,0
IV,1984,38F6,446.85430949,1
IV,1984,38F7,2091.7094487,1
IV,1984,38F8,1783.8232355,0
IV,1984,39E8,0,0
IV,1984,39E9,0,0
IV,1984,39F0,77.870053933,0
IV,1984,39F1,65.890045636,0
IV,1984,39F2,910.4806306,0
IV,1984,39F3,2732.6398926,0
IV,1984,39F4,4738.0932816,1
IV,1984,39F5,1957.5333558,0
IV,1984,39F6,1911.1467637,1
IV,1984,39F7,5673.7319297,0
IV,1984,39F8,358.80124851,0
IV,1984,40E7,0,0
IV,1984,40E8,0,0
IV,1984,40E9,0,0
IV,1984,40F0,147.35410206,0
IV,1984,40F1,29.950020744,0
IV,1984,40F2,99.434068869,0
IV,1984,40F3,1060.2307343,0
IV,1984,40F4,1564.5890836,0
IV,1984,40F5,4551.5765325,0
IV,1984,40F6,1041.5419214,0
IV,1984,40F7,1570.1597875,0
IV,1984,40F8,0,0
IV,1984,41E6,0,0
IV,1984,41E7,0,0
IV,1984,41E8,0,0
IV,1984,41E9,0,0
IV,1984,41F0,0,0
IV,1984,41F1,0,0
IV,1984,41F2,0,0
IV,1984,41F3,258.16917881,0
IV,1984,41F4,233.6101618,0
IV,1984,41F5,3071.6741275,1
IV,1984,41F6,693.04348001,0
IV,1984,41F7,639.37304283,0
IV,1984,41F8,0,0
IV,1984,41G0,2519.1741148,2
IV,1984,41G1,4279.9058843,6
IV,1984,41G2,1416.402371,0
IV,1984,42E7,0,0
IV,1984,42E8,0,0
IV,1984,42E9,0,0
IV,1984,42F0,0,0
IV,1984,42F1,0,0
IV,1984,42F2,0,0
IV,1984,42F3,51.514035679,0
IV,1984,42F4,35.940024892,0
IV,1984,42F5,485.19033605,1
IV,1984,42F6,1223.1588472,0
IV,1984,42F7,1084.0110508,3
IV,1984,42F8,0,0
IV,1984,42G0,485.19033605,0
IV,1984,42G1,4244.2174396,3
IV,1984,42G2,244.4400893,0
IV,1984,43E7,0,0
IV,1984,43E8,0,0
IV,1984,43E9,0,0
IV,1984,43F0,0,0
IV,1984,43F1,0,0
IV,1984,43F2,0,0
IV,1984,43F3,0,0
IV,1984,43F4,0,0
IV,1984,43F5,0,0
IV,1984,43F6,107.82007468,0
IV,1984,43F7,526.88076492,1
IV,1984,43F8,554.41082399,2
IV,1984,43F9,239.06106558,0
IV,1984,43G0,5870.8030662,11
IV,1984,43G1,2680.8742768,3
IV,1984,43G2,0,0
IV,1984,44E6,0,0
IV,1984,44E7,0,0
IV,1984,44E8,0,0
IV,1984,44E9,0,0
IV,1984,44F0,0,0
IV,1984,44F1,0,0
IV,1984,44F2,0,0
IV,1984,44F3,0,0
IV,1984,44F4,0,0
IV,1984,44F5,0,0
IV,1984,44F8,225.22415599,1
IV,1984,44F9,4528.8193087,1
IV,1984,44G0,11899.642808,16
IV,1984,44G1,4971.8472035,2
IV,1984,45E6,0,0
IV,1984,45E7,0,0
IV,1984,45E8,0,0
IV,1984,45E9,0,0
IV,1984,45F0,0,0
IV,1984,45F1,0,0
IV,1984,45F2,0,0
IV,1984,45F3,0,0
IV,1984,45F4,0,0
IV,1984,45F9,156.9381087,0
IV,1984,45G0,225.16665195,0
IV,1984,45G1,0,0
IV,1984,46E6,0,0
IV,1984,46E7,0,0
IV,1984,46E8,0,0
IV,1984,46E9,0,0
IV,1984,46F0,0,0
IV,1984,46F1,0,0
IV,1984,46F2,0,0
IV,1984,46F3,0,0
IV,1984,46G1,0,0
IV,1984,47E6,0,0
IV,1984,47E7,0,0
IV,1984,47E8,0,0
IV,1984,47E9,0,0
IV,1984,47F0,0,0
IV,1984,47F1,0,0
IV,1984,47F2,0,0
IV,1984,47F3,0,0
IV,1984,48E6,0,0
IV,1984,48E7,0,0
IV,1984,48E8,0,0
IV,1984,48E9,0,0
IV,1984,48F0,0,0
IV,1984,48F1,0,0
IV,1984,48F2,0,0
IV,1984,48F3,0,0
IV,1984,49E6,0,0
IV,1984,49E7,0,0
IV,1984,49E8,0,0
IV,1984,49E9,0,0
IV,1984,49F0,0,0
IV,1984,49F1,0,0
IV,1984,49F2,0,0
IV,1984,49F3,0,0
IV,1984,50E6,0,0
IV,1984,50E7,0,0
IV,1984,50E8,0,0
IV,1984,50E9,0,0
IV,1984,50F0,0,0
IV,1984,50F1,0,0
IV,1984,50F2,0,0
IV,1984,50F3,0,0
IV,1984,51E6,0,0
IV,1984,51E7,0,0
IV,1984,51E8,0,0
IV,1984,51E9,0,0
IV,1984,51F0,0,0
IV,1984,51F1,0,0
IV,1984,51F2,0,0
IV,1984,51F3,0,0
IV,1984,52E6,0,0
IV,1984,52E7,0,0
IV,1984,52E8,0,0
IV,1984,52E9,0,0
IV,1984,52F0,0,0
IV,1984,52F1,0,0
IV,1984,52F2,0,0
IV,1984,52F3,0,0
IV,1985,31F1,0,0
IV,1985,31F2,0,0
IV,1985,31F3,0,0
IV,1985,32F0,0,0
IV,1985,32F1,0,0
IV,1985,32F2,0,0
IV,1985,32F3,0,0
IV,1985,33F1,0,0
IV,1985,33F2,0,0
IV,1985,33F3,0,0
IV,1985,33F4,0,0
IV,1985,33F5,0,0
IV,1985,34F0,0,0
IV,1985,34F1,0,0
IV,1985,34F2,0,0
IV,1985,34F3,0,0
IV,1985,34F4,0,0
IV,1985,34F5,0,0
IV,1985,35F0,0,0
IV,1985,35F1,0,0
IV,1985,35F2,0,0
IV,1985,35F3,19.443933796,0
IV,1985,35F4,25.66599261,0
IV,1985,35F5,0,0
IV,1985,35F6,0,0
IV,1985,35F7,0,0
IV,1985,36E9,0,0
IV,1985,36F0,0,0
IV,1985,36F1,0,0
IV,1985,36F2,276.88161725,0
IV,1985,36F3,9.3330882219,0
IV,1985,36F4,122.10790424,0
IV,1985,36F5,179.2730696,0
IV,1985,36F6,215.43878646,0
IV,1985,36F7,727.98088131,0
IV,1985,36F8,352.32408038,0
IV,1985,36F9,0,0
IV,1985,37E9,0,0
IV,1985,37F0,0,0
IV,1985,37F1,217.77205851,0
IV,1985,37F2,404.43382295,0
IV,1985,37F3,155.55147037,0
IV,1985,37F4,665.37141449,0
IV,1985,37F5,514.09760956,0
IV,1985,37F6,671.98235198,0
IV,1985,37F7,3475.7976053,11
IV,1985,37F8,2120.1665411,6
IV,1985,38E8,0,0
IV,1985,38E9,0,0
IV,1985,38F0,42.77665435,0
IV,1985,38F1,38.887867591,0
IV,1985,38F2,369.43474212,0
IV,1985,38F3,1261.5224247,0
IV,1985,38F4,867.19944729,0
IV,1985,38F5,854.75532966,0
IV,1985,38F6,1894.6169091,1
IV,1985,38F7,2058.1015044,2
IV,1985,38F8,325.10257306,0
IV,1985,39E8,0,0
IV,1985,39E9,0,0
IV,1985,39F0,128.32996305,0
IV,1985,39F1,73.886948424,0
IV,1985,39F2,230.21617614,0
IV,1985,39F3,979.19650595,0
IV,1985,39F4,2886.1797569,0
IV,1985,39F5,2782.4269262,0
IV,1985,39F6,1504.1827184,0
IV,1985,39F7,1260.1613493,0
IV,1985,39F8,410.65588176,0
IV,1985,40E7,0,0
IV,1985,40E8,0,0
IV,1985,40E9,0,0
IV,1985,40F0,7.7775735183,0
IV,1985,40F1,0,0
IV,1985,40F2,97.219668978,0
IV,1985,40F3,390.43419062,0
IV,1985,40F4,566.98510948,0
IV,1985,40F5,4095.6702147,0
IV,1985,40F6,1336.5371212,0
IV,1985,40F7,242.66029377,2
IV,1985,40F8,7.7775735183,0
IV,1985,41E6,0,0
IV,1985,41E7,0,0
IV,1985,41E8,0,0
IV,1985,41E9,0,0
IV,1985,41F0,62.220588146,0
IV,1985,41F1,34.999080832,0
IV,1985,41F2,31.110294073,0
IV,1985,41F3,272.99283049,0
IV,1985,41F4,671.20459463,0
IV,1985,41F5,1429.712452,0
IV,1985,41F6,855.53308701,0
IV,1985,41F7,44.176617584,0
IV,1985,41F8,0,0
IV,1985,41G0,510.05327133,4
IV,1985,41G1,2629.0453988,7
IV,1985,41G2,100.95290427,0
IV,1985,42E7,0,0
IV,1985,42E8,0,0
IV,1985,42E9,0,0
IV,1985,42F0,0,0
IV,1985,42F1,0,0
IV,1985,42F2,89.44209546,0
IV,1985,42F3,0,0
IV,1985,42F4,0,0
IV,1985,42F5,201.43915412,0
IV,1985,42F6,1502.4716523,0
IV,1985,42F7,175.77316151,0
IV,1985,42F8,162.55128653,0
IV,1985,42G0,1179.469024,0
IV,1985,42G1,950.73058687,0
IV,1985,42G2,0,0
IV,1985,43E7,0,0
IV,1985,43E8,0,0
IV,1985,43E9,0,0
IV,1985,43F0,0,0
IV,1985,43F1,0,0
IV,1985,43F2,0,0
IV,1985,43F3,238.77150701,0
IV,1985,43F4,0,0
IV,1985,43F5,0,0
IV,1985,43F6,87.108823405,0
IV,1985,43F7,865.581712,0
IV,1985,43F8,2664.0522572,0
IV,1985,43F9,127.5522057,0
IV,1985,43G0,1966.3689135,3
IV,1985,43G1,1874.9318705,2
IV,1985,43G2,0,0
IV,1985,44E6,0,0
IV,1985,44E7,0,0
IV,1985,44E8,0,0
IV,1985,44E9,0,0
IV,1985,44F0,0,0
IV,1985,44F1,0,0
IV,1985,44F2,0,0
IV,1985,44F3,0,0
IV,1985,44F4,0,0
IV,1985,44F5,0,0
IV,1985,44F8,687.96526556,0
IV,1985,44F9,3543.8708175,1
IV,1985,44G0,8614.8604178,3
IV,1985,44G1,2533.7934559,2
IV,1985,45E6,0,0
IV,1985,45E7,0,0
IV,1985,45E8,0,0
IV,1985,45E9,0,0
IV,1985,45F0,0,0
IV,1985,45F1,0,0
IV,1985,45F2,0,0
IV,1985,45F3,0,0
IV,1985,45F4,0,0
IV,1985,45F9,17.11066174,0
IV,1985,45G0,166.28452182,0
IV,1985,45G1,0,0
IV,1985,46E6,0,0
IV,1985,46E7,0,0
IV,1985,46E8,0,0
IV,1985,46E9,0,0
IV,1985,46F0,0,0
IV,1985,46F1,0,0
IV,1985,46F2,0,0
IV,1985,46F3,0,0
IV,1985,46G1,0,0
IV,1985,47E6,0,0
IV,1985,47E7,0,0
IV,1985,47E8,0,0
IV,1985,47E9,0,0
IV,1985,47F0,0,0
IV,1985,47F1,139.99632333,0
IV,1985,47F2,0,0
IV,1985,47F3,0,0
IV,1985,48E6,0,0
IV,1985,48E7,0,0
IV,1985,48E8,0,0
IV,1985,48E9,0,0
IV,1985,48F0,0,0
IV,1985,48F1,0,0
IV,1985,48F2,0,0
IV,1985,48F3,0,0
IV,1985,49E6,0,0
IV,1985,49E7,0,0
IV,1985,49E8,0,0
IV,1985,49E9,0,0
IV,1985,49F0,0,0
IV,1985,49F1,0,0
IV,1985,49F2,0,0
IV,1985,49F3,0,0
IV,1985,50E6,0,0
IV,1985,50E7,0,0
IV,1985,50E8,0,0
IV,1985,50E9,0,0
IV,1985,50F0,1.5555147037,0
IV,1985,50F1,0,0
IV,1985,50F2,0,0
IV,1985,50F3,0,0
IV,1985,51E6,0,0
IV,1985,51E7,0,0
IV,1985,51E8,0,0
IV,1985,51E9,0,0
IV,1985,51F0,0,0
IV,1985,51F1,0,0
IV,1985,51F2,0,0
IV,1985,51F3,0,0
IV,1985,52E6,0,0
IV,1985,52E7,0,0
IV,1985,52E8,0,0
IV,1985,52E9,0,0
IV,1985,52F0,0,0
IV,1985,52F1,0,0
IV,1985,52F2,0,0
IV,1985,52F3,0,0
IV,1986,36F1,80.364613607,
IV,1986,36F2,188.85684198,
IV,1986,36F8,120.29121482,
IV,1986,37F1,270.31733668,
IV,1986,37F2,123.83456369,
IV,1986,37F3,18.264684911,
IV,1986,37F4,490.40678985,
IV,1986,37F5,139.54219272,
IV,1986,37F6,814.97024072,
IV,1986,37F7,375.37580429,
IV,1986,37F8,226.48209289,
IV,1986,38F1,199.08506553,
IV,1986,38F2,118.35515822,
IV,1986,38F3,386.48073271,
IV,1986,38F4,345.93313221,
IV,1986,38F5,383.19308943,
IV,1986,38F6,397.98748421,
IV,1986,38F7,80.364613607,
IV,1986,38F8,15.707629023,
IV,1986,39F0,71.232271152,
IV,1986,39F1,353.60429987,
IV,1986,39F2,385.75014532,
IV,1986,39F3,324.38080401,
IV,1986,39F4,424.47127733,
IV,1986,39F5,462.46182194,
IV,1986,39F6,580.45168646,
IV,1986,39F7,868.26841776,
IV,1986,39F8,1.0958810946,
IV,1986,40F1,56.620523223,
IV,1986,40F2,320.36257333,
IV,1986,40F3,442.00537484,
IV,1986,40F4,489.12826191,
IV,1986,40F5,742.09414792,
IV,1986,40F6,172.05333186,
IV,1986,40F7,23.999795973,
IV,1986,40F8,18.264684911,
IV,1986,41F1,75.981089229,
IV,1986,41F2,200.54624032,
IV,1986,41F3,140.63807381,
IV,1986,41F4,145.75218559,
IV,1986,41F5,655.7021883,
IV,1986,41F6,377.73194864,
IV,1986,41F7,142.75677726,
IV,1986,41G0,272.4320219,2
IV,1986,41G1,549.01816373,4
IV,1986,41G2,0,1
IV,1986,42F1,32.876432839,
IV,1986,42F2,7.3058739643,
IV,1986,42F5,164.3821642,
IV,1986,42F6,9.1323424554,
IV,1986,42F7,347.1568661,
IV,1986,42F8,20.821740798,
IV,1986,42G0,115.2611206,0
IV,1986,42G1,797.08911419,1
IV,1986,42G2,182.9025547,0
IV,1986,43F6,4.3835243786,
IV,1986,43F7,231.96149837,
IV,1986,43F8,1524.005309,1
IV,1986,43F9,192.87507266,0
IV,1986,43G0,732.54902359,0
IV,1986,43G1,1054.6832714,0
IV,1986,43G2,0,0
IV,1986,44F0,1.0447399769,
IV,1986,44F5,20.091153402,
IV,1986,44F8,217.34975044,0
IV,1986,44F9,1350.4374694,0
IV,1986,44G0,2766.897026,0
IV,1986,44G1,2187.9813995,0
IV,1986,45F0,575.39602168,
IV,1986,45F4,6.9405802661,
IV,1986,45F9,0,0
IV,1986,45G0,71.433182686,0
IV,1986,45G1,7.4154620738,0
IV,1986,46F0,249.86088958,
IV,1986,46F1,22.648209289,
IV,1986,46G1,0,0
IV,1986,47F0,159.26805242,
IV,1986,47F1,36.529369822,
IV,1986,48F0,125.29573849,
IV,1986,49F0,721.45505397,
IV,1986,49F1,184.4733176,
IV,1986,50F1,5.4794054732,
IV,1987,31F1,0,0
IV,1987,31F2,0,0
IV,1987,31F3,0,0
IV,1987,32F0,0,0
IV,1987,32F1,0,0
IV,1987,32F2,0,0
IV,1987,32F3,0,0
IV,1987,33F1,0,0
IV,1987,33F2,0,0
IV,1987,33F3,0,0
IV,1987,33F4,0,0
IV,1987,33F5,0,0
IV,1987,34F0,0,0
IV,1987,34F1,0.4510800852,0
IV,1987,34F2,0,0
IV,1987,34F3,0,0
IV,1987,34F4,0,0
IV,1987,34F5,0,0
IV,1987,35F0,0,0
IV,1987,35F1,0,0
IV,1987,35F2,0,0
IV,1987,35F3,0,0
IV,1987,35F4,0,0
IV,1987,35F5,0,0
IV,1987,35F6,0,0
IV,1987,35F7,0,0
IV,1987,36E9,0,0
IV,1987,36F0,0,0
IV,1987,36F1,0,0
IV,1987,36F2,0,0
IV,1987,36F3,0,0
IV,1987,36F4,0,0
IV,1987,36F5,0,0
IV,1987,36F6,0,0
IV,1987,36F7,0,0
IV,1987,36F8,42.872906702,0
IV,1987,36F9,0,0
IV,1987,37E9,0,0
IV,1987,37F0,4.5108008524,0
IV,1987,37F1,378.45619152,0
IV,1987,37F2,81.194415343,0
IV,1987,37F3,1104.2440487,0
IV,1987,37F4,396.95047501,0
IV,1987,37F5,221.02924177,1
IV,1987,37F6,133.06862515,0
IV,1987,37F7,587.30627098,1
IV,1987,37F8,423.11311996,0
IV,1987,38E8,0,0
IV,1987,38E9,0,0
IV,1987,38F0,46.46124878,0
IV,1987,38F1,193.96443665,0
IV,1987,38F2,130.81322472,0
IV,1987,38F3,1019.8920727,0
IV,1987,38F4,1988.5234046,0
IV,1987,38F5,324.77766137,1
IV,1987,38F6,302.22365711,0
IV,1987,38F7,48.265569121,1
IV,1987,38F8,49.618809376,0
IV,1987,39E8,0,0
IV,1987,39E9,0,0
IV,1987,39F0,18.04320341,0
IV,1987,39F1,151.56290864,0
IV,1987,39F2,874.64428528,0
IV,1987,39F3,993.8128776,0
IV,1987,39F4,3039.2648443,2
IV,1987,39F5,1121.836172,0
IV,1987,39F6,345.52734529,2
IV,1987,39F7,4332.9625288,0
IV,1987,39F8,100.13977892,0
IV,1987,40E7,0,0
IV,1987,40E8,0,0
IV,1987,40E9,0,0
IV,1987,40F0,0,0
IV,1987,40F1,230.05084347,0
IV,1987,40F2,297.71285626,0
IV,1987,40F3,416.34691868,0
IV,1987,40F4,719.24719592,0
IV,1987,40F5,2634.0821578,0
IV,1987,40F6,195.76875699,1
IV,1987,40F7,590.36549612,12
IV,1987,40F8,53.227450058,0
IV,1987,41E6,0,0
IV,1987,41E7,0,0
IV,1987,41E8,0,0
IV,1987,41E9,0,0
IV,1987,41F0,0,0
IV,1987,41F1,55.031770399,0
IV,1987,41F2,16.689963154,0
IV,1987,41F3,257.34118863,0
IV,1987,41F4,197.12199725,0
IV,1987,41F5,684.51402935,0
IV,1987,41F6,650.00640283,0
IV,1987,41F7,161.21602246,0
IV,1987,41F8,10.825922046,0
IV,1987,41G0,1076.4331571,1
IV,1987,41G1,1404.7536015,0
IV,1987,41G2,74.067349996,0
IV,1987,42E7,0,0
IV,1987,42E8,0,0
IV,1987,42E9,0,0
IV,1987,42F0,0,0
IV,1987,42F1,0,0
IV,1987,42F2,0,0
IV,1987,42F3,0,0
IV,1987,42F4,0,0
IV,1987,42F5,101.49301918,0
IV,1987,42F6,416.04920582,0
IV,1987,42F7,0.5864041108,0
IV,1987,42F8,0,0
IV,1987,42G0,265.55084618,0
IV,1987,42G1,557.87329542,0
IV,1987,42G2,62.542253819,0
IV,1987,43E7,0,0
IV,1987,43E8,0,0
IV,1987,43E9,0,0
IV,1987,43F0,0,0
IV,1987,43F1,0,0
IV,1987,43F2,0,0
IV,1987,43F3,6.7662012786,0
IV,1987,43F4,0,0
IV,1987,43F5,0,0
IV,1987,43F6,0,0
IV,1987,43F7,90.216017048,0
IV,1987,43F8,1552.4597754,1
IV,1987,43F9,405.29545659,1
IV,1987,43G0,3126.7103275,5
IV,1987,43G1,2318.4163141,0
IV,1987,43G2,0,0
IV,1987,44E6,0,0
IV,1987,44E7,0,0
IV,1987,44E8,0,0
IV,1987,44E9,0,0
IV,1987,44F0,0,0
IV,1987,44F1,0,0
IV,1987,44F2,0,0
IV,1987,44F3,0,0
IV,1987,44F4,0,0
IV,1987,44F5,0,0
IV,1987,44F8,90.441557091,0
IV,1987,44F9,957.54197903,0
IV,1987,44G0,5176.5386732,3
IV,1987,44G1,2701.4739736,0
IV,1987,45E6,0,0
IV,1987,45E7,0,0
IV,1987,45E8,0,0
IV,1987,45E9,0,0
IV,1987,45F0,367.63026947,0
IV,1987,45F1,36.086406819,0
IV,1987,45F2,0,0
IV,1987,45F3,0,0
IV,1987,45F4,0,0
IV,1987,45F9,0,0
IV,1987,45G0,192.02930309,0
IV,1987,45G1,0,0
IV,1987,46E6,0,0
IV,1987,46E7,0,0
IV,1987,46E8,0,0
IV,1987,46E9,0,0
IV,1987,46F0,22.554004262,0
IV,1987,46F1,0,0
IV,1987,46F2,0,0
IV,1987,46F3,0,0
IV,1987,46G1,0,0
IV,1987,47E6,0,0
IV,1987,47E7,0,0
IV,1987,47E8,0,0
IV,1987,47E9,0,0
IV,1987,47F0,164.64423111,0
IV,1987,47F1,0,0
IV,1987,47F2,0,0
IV,1987,47F3,0,0
IV,1987,48E6,0,0
IV,1987,48E7,0,0
IV,1987,48E8,0,0
IV,1987,48E9,0,0
IV,1987,48F0,0,0
IV,1987,48F1,0,0
IV,1987,48F2,0,0
IV,1987,48F3,0,0
IV,1987,49E6,0,0
IV,1987,49E7,0,0
IV,1987,49E8,0,0
IV,1987,49E9,0,0
IV,1987,49F0,6.7662012786,0
IV,1987,49F1,0,0
IV,1987,49F2,0,0
IV,1987,49F3,0,0
IV,1987,50E6,0,0
IV,1987,50E7,0,0
IV,1987,50E8,0,0
IV,1987,50E9,0,0
IV,1987,50F0,0,0
IV,1987,50F1,0,0
IV,1987,50F2,0,0
IV,1987,50F3,0,0
IV,1987,51E6,0,0
IV,1987,51E7,0,0
IV,1987,51E8,0,0
IV,1987,51E9,0,0
IV,1987,51F0,0,0
IV,1987,51F1,0,0
IV,1987,51F2,0,0
IV,1987,51F3,0,0
IV,1987,52E6,0,0
IV,1987,52E7,0,0
IV,1987,52E8,0,0
IV,1987,52E9,0,0
IV,1987,52F0,0,0
IV,1987,52F1,0,0
IV,1987,52F2,0,0
IV,1987,52F3,0,0
IV,1988,31F1,0,0
IV,1988,31F2,0,0
IV,1988,31F3,0,0
IV,1988,32F0,0,0
IV,1988,32F1,0,0
IV,1988,32F2,0,0
IV,1988,32F3,0,0
IV,1988,33F1,0,0
IV,1988,33F2,0,0
IV,1988,33F3,0,0
IV,1988,33F4,0,0
IV,1988,33F5,0,0
IV,1988,34F0,0,0
IV,1988,34F1,0,0
IV,1988,34F2,0,0
IV,1988,34F3,0,0
IV,1988,34F4,0,0
IV,1988,34F5,0,0
IV,1988,35F0,0,0
IV,1988,35F1,0,0
IV,1988,35F2,182.30145135,0
IV,1988,35F3,0,0
IV,1988,35F4,0,0
IV,1988,35F5,0,0
IV,1988,35F6,0,0
IV,1988,35F7,0,0
IV,1988,36E9,0,0
IV,1988,36F0,0,0
IV,1988,36F1,190.98247285,0
IV,1988,36F2,17.362042986,0
IV,1988,36F3,277.79268778,0
IV,1988,36F4,642.39559048,0
IV,1988,36F5,0,0
IV,1988,36F6,0,0
IV,1988,36F7,243.0686018,0
IV,1988,36F8,1777.0050996,0
IV,1988,36F9,0,0
IV,1988,37E9,0,0
IV,1988,37F0,0,0
IV,1988,37F1,82.469704183,0
IV,1988,37F2,490.47771435,0
IV,1988,37F3,1790.0266319,0
IV,1988,37F4,1345.5583314,0
IV,1988,37F5,813.41171389,0
IV,1988,37F6,666.70245066,0
IV,1988,37F7,2512.3744303,0
IV,1988,37F8,5271.9843527,0
IV,1988,38E8,0,0
IV,1988,38E9,0,0
IV,1988,38F0,0,0
IV,1988,38F1,147.57736538,0
IV,1988,38F2,260.43064479,0
IV,1988,38F3,4576.6345311,0
IV,1988,38F4,3246.7020384,0
IV,1988,38F5,689.27310654,0
IV,1988,38F6,822.09273539,0
IV,1988,38F7,1224.0240305,0
IV,1988,38F8,284.73750497,0
IV,1988,39E8,0,0
IV,1988,39E9,0,0
IV,1988,39F0,381.96494569,0
IV,1988,39F1,240.46429536,0
IV,1988,39F2,255.22203189,0
IV,1988,39F3,820.35653109,0
IV,1988,39F4,2474.2647459,1
IV,1988,39F5,2189.7876716,2
IV,1988,39F6,1672.3987906,1
IV,1988,39F7,9631.9362468,1
IV,1988,39F8,1234.2242308,0
IV,1988,40E7,0,0
IV,1988,40E8,0,0
IV,1988,40E9,0,0
IV,1988,40F0,147.57736538,0
IV,1988,40F1,95.491236423,0
IV,1988,40F2,559.05778415,0
IV,1988,40F3,309.04436515,0
IV,1988,40F4,643.26369263,0
IV,1988,40F5,988.76834805,0
IV,1988,40F6,1144.1586328,0
IV,1988,40F7,1403.6777703,1
IV,1988,40F8,0,0
IV,1988,41E6,0,0
IV,1988,41E7,0,0
IV,1988,41E8,0,0
IV,1988,41E9,0,0
IV,1988,41F0,21.702553732,0
IV,1988,41F1,95.491236423,0
IV,1988,41F2,238.72809106,0
IV,1988,41F3,0,0
IV,1988,41F4,703.16274093,0
IV,1988,41F5,391.51406933,0
IV,1988,41F6,1145.0267349,0
IV,1988,41F7,55.558537555,1
IV,1988,41F8,0,1
IV,1988,41G0,680.13633142,3
IV,1988,41G1,4801.93395,1
IV,1988,41G2,261.55917758,0
IV,1988,42E7,0,0
IV,1988,42E8,0,0
IV,1988,42E9,0,0
IV,1988,42F0,104.17225792,0
IV,1988,42F1,0,0
IV,1988,42F2,0,0
IV,1988,42F3,0,0
IV,1988,42F4,0,0
IV,1988,42F5,179.69714491,0
IV,1988,42F6,26.043064479,0
IV,1988,42F7,0,0
IV,1988,42F8,0,0
IV,1988,42G0,21.094882228,0
IV,1988,42G1,2638.0495784,0
IV,1988,42G2,415.38687844,0
IV,1988,43E7,0,0
IV,1988,43E8,0,0
IV,1988,43E9,0,0
IV,1988,43F0,0,0
IV,1988,43F1,0,0
IV,1988,43F2,0,0
IV,1988,43F3,0,0
IV,1988,43F4,0,0
IV,1988,43F5,0,0
IV,1988,43F6,0,0
IV,1988,43F7,400.97638276,0
IV,1988,43F8,5576.1326217,0
IV,1988,43F9,158.05535832,0
IV,1988,43G0,3686.7343368,3
IV,1988,43G1,2946.2084794,0
IV,1988,43G2,30.383575225,0
IV,1988,44E6,0,0
IV,1988,44E7,0,0
IV,1988,44E8,0,0
IV,1988,44E9,0,0
IV,1988,44F0,134.55583314,0
IV,1988,44F1,124.13860735,0
IV,1988,44F2,0,0
IV,1988,44F3,0,0
IV,1988,44F4,0,0
IV,1988,44F5,0,0
IV,1988,44F8,45.141311764,0
IV,1988,44F9,2609.805875,0
IV,1988,44G0,10379.149095,4
IV,1988,44G1,5305.7917228,0
IV,1988,45E6,0,0
IV,1988,45E7,0,0
IV,1988,45E8,0,0
IV,1988,45E9,0,0
IV,1988,45F0,124.13860735,0
IV,1988,45F1,86.81021493,0
IV,1988,45F2,0,0
IV,1988,45F3,0,0
IV,1988,45F4,0,0
IV,1988,45F9,0,0
IV,1988,45G0,29.645688399,0
IV,1988,45G1,304.92087994,0
IV,1988,46E6,0,0
IV,1988,46E7,0,0
IV,1988,46E8,0,0
IV,1988,46E9,0,0
IV,1988,46F0,234.38758031,0
IV,1988,46F1,244.8048061,0
IV,1988,46F2,0,0
IV,1988,46F3,0,0
IV,1988,46G1,0,0
IV,1988,47E6,0,0
IV,1988,47E7,0,0
IV,1988,47E8,0,0
IV,1988,47E9,0,0
IV,1988,47F0,0,0
IV,1988,47F1,65.107661197,0
IV,1988,47F2,0,0
IV,1988,47F3,0,0
IV,1988,48E6,0,0
IV,1988,48E7,0,0
IV,1988,48E8,0,0
IV,1988,48E9,0,0
IV,1988,48F0,0,0
IV,1988,48F1,0,0
IV,1988,48F2,0,0
IV,1988,48F3,0,0
IV,1988,49E6,0,0
IV,1988,49E7,0,0
IV,1988,49E8,0,0
IV,1988,49E9,0,0
IV,1988,49F0,52.086128958,0
IV,1988,49F1,0,0
IV,1988,49F2,0,0
IV,1988,49F3,34.724085972,0
IV,1988,50E6,0,0
IV,1988,50E7,0,0
IV,1988,50E8,0,0
IV,1988,50E9,0,0
IV,1988,50F0,0,0
IV,1988,50F1,0,0
IV,1988,50F2,0,0
IV,1988,50F3,0,0
IV,1988,51E6,0,0
IV,1988,51E7,0,0
IV,1988,51E8,0,0
IV,1988,51E9,0,0
IV,1988,51F0,0,0
IV,1988,51F1,0,0
IV,1988,51F2,0,0
IV,1988,51F3,0,0
IV,1988,52E6,0,0
IV,1988,52E7,0,0
IV,1988,52E8,0,0
IV,1988,52E9,0,0
IV,1988,52F0,0,0
